"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001108411",297.772377261529,0.153969325701281,0.168333448156603,0.914690991361827,0.360353874997079,0.613488612418105
"NM_012548",26.2615948494549,0.20492876786574,0.340592347835411,0.602684983810387,0.546718272903194,0.758713871074335
"NM_001008774",62.169359910395,0.072527254413539,0.29041054697689,0.249546283255578,0.802938244120887,0.910753855006329
"NM_001011922",1046.40323792557,0.446402778436702,0.358083653696374,1.24708087930465,0.212367843135606,0.455328549598431
"NM_001135576",99.6024244564645,0.842625339847116,0.315413283394478,2.67300367622842,0.00751754266358459,0.0571746578111527
"NM_001109118",3063.14606453773,-0.536489513322962,0.245565663165028,-2.18463556959928,0.0289155777494842,0.139364017149735
"NM_134395",21.6859579821907,0.675990950471445,0.362728002623308,1.85884283707248,0.0630494185581596,0.225198116893307
"NM_001135169",20.6774230370353,0.0640902809544676,0.338857728696923,0.189435820810732,0.849751251753257,0.933798148153083
"NM_001145021",69.2250987100088,0.521048483687821,0.356056851289755,1.46011655993033,0.144258042132992,0.365132546716307
"NM_001037356",259.189946718306,1.37178133142771,0.229842202964568,5.96628962884148,2.4270930888735e-09,2.65922892291824e-07
"NM_001001511",210.063274293369,0.499292455507879,0.364156077240422,1.3714937835836,0.170221080054014,0.402814569176566
"NM_001106106",403.668753830944,0.706832192072624,0.22976563753015,3.07634095674951,0.00209558065042383,0.0228920982009774
"NM_001106107",347.15142361613,-0.0864770503336905,0.227147996974656,-0.380708676154939,0.70341943021372,0.860019822643357
"NM_001100511",449.951874021783,0.716471102697877,0.188138848626268,3.80853784274598,0.000139790954876521,0.00291872963521431
"NM_001008891",4895.08368238842,0.244513657889134,0.251808011423363,0.971036113230778,0.331530295522958,0.587276172603978
"NR_110686",20.1754324970732,1.40301906581273,0.382698442006505,4.2703136551627,1.95198255369836e-05,0.000614079636663443
"NM_001013055",155.832068134115,0.519813203231904,0.258702373568211,2.00995517570855,0.044435933206357,0.18245938287998
"NM_001006966",5172.57999931505,-0.441505788172281,0.296389015725572,-1.48967009904156,0.136311000376806,0.354504707442945
"NM_001013885",15.8838946565732,-0.253458823979389,0.377893664771223,-0.667023385407487,0.504757196015424,0.730563239531512
"NM_001009275",8001.73528307751,-0.788757108795531,0.298403205152321,-2.64369046901971,0.00820076115496944,0.0606336036425505
"NM_001011923",1976.09853539525,0.179152339663801,0.237966088056967,0.752858226428563,0.451535112938963,0.695142954894625
"NM_001025719",1716.28814781909,0.380581954106115,0.303421226911001,1.25440266413321,0.209695684708574,0.452161427705589
"NM_001129879",354.669739948957,0.26273898254626,0.218645142186685,1.20157498008647,0.229528240021345,0.474686954534798
"NM_001037206",1393.7802926401,-0.431079810499974,0.298848418724049,-1.442411237306,0.149186395606286,0.372267917472573
"NM_001107350",1130.24174183994,0.241687830761617,0.159216007704799,1.51799403803492,0.129015901647231,0.345439866007598
"NM_001109119",3031.21641268088,-1.07542538338191,0.343640261810537,-3.13349835073128,0.0017273588927829,0.0198287899455763
"NM_199085",258.187289530767,-0.28051622646339,0.25824140247166,-1.08601218325433,0.277473602131923,0.531508201694974
"NM_001004214",1244.16699798309,-0.401102800118699,0.162317390722335,-2.47092771452072,0.013476305599602,0.0835455449664961
"NM_001012214",68.0246872343108,-0.397805735455625,0.342373715317827,-1.15927603946847,0.246343685179417,0.495664047318445
"NM_001007732",680.479140822683,-0.700798195902254,0.34591583980635,-2.02680728400709,0.0426821252557147,0.178166879698129
"NM_172332",454.245709775761,0.0722842229855049,0.260398248594848,0.277619606589857,0.781304379690968,0.900753902053905
"NM_001031642",57.0441545034555,-0.184711608531931,0.344684032039755,-0.535490490888007,0.592310731323362,0.791129819290806
"NM_022858",65.3106635811747,2.17280369101122,0.387090822172733,5.69228382831514,1.25351250830181e-08,1.13699749318589e-06
