"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001100750",9523.04118614717,0.385169287001004,0.215617045175768,1.78635580460279,0.0740416666574695,0.167537774794085
"NM_012508",733.26437717596,2.93484111006741,0.324203502601655,9.05198920339234,1.40387187024887e-19,2.63973940192698e-17
"NM_001108639",1253.08519950783,-0.206175614397706,0.145342693208582,-1.41853777536812,0.156033818067844,0.290348457696004
"NM_023103",141457.57338661,1.32259412173015,0.212539798450421,6.22298253279906,4.87791705685214e-10,1.69544571642709e-08
"NM_001309521",232.308643213959,-0.504762879721455,0.242801943891114,-2.07873028805888,0.0376421474727616,0.100115275840862
"NM_012517",23.2680026955845,0.417789912554749,0.409764617252755,1.02152252145401,0.307006944447841,0.470205588572138
"NM_001107885",353.254727259733,-0.325630988333874,0.20396043972267,-1.5967722414506,0.110316485675605,0.225871133648552
"NM_001173386",37.8167955127734,-0.326711467396396,0.345356299153247,-0.944152184400002,0.345091885585822,0.511528034074616
"NM_001192015",7.92662427104078,-0.134040568417836,0.411716982290761,-0.328856044143982,0.742264499696349,0.842614193538908
"NM_001037353",358.76642163972,1.22259854312714,0.293862167129919,4.1584916045559,3.20356004592029e-05,0.000302675730862485
"NM_001271267",292.146729346296,0.981710504159671,0.298794344700004,3.28491798825165,0.00102012060267634,0.00556120879881065
"NM_013040",935.746419594108,0.629250517739756,0.290631591996954,2.16483272956698,0.0304004973597863,0.0853177647948983
"NM_001013209",790.848372917187,-0.276962926669907,0.200194333492882,-1.38344903864885,0.166527223002015,0.305135270275006
"NM_001191858",329.429420276771,-0.137497199114149,0.197657672247506,-0.695601291426915,0.486678557200167,0.642577359950571
"NM_001191860",22.2600862617898,0.508794792430268,0.360225466427602,1.41006938365062,0.15851919651215,0.2940668258118
"NM_184051",580.945099503857,-0.221048654258158,0.235495951289536,-0.938889088876245,0.347787691817566,0.513997337154658
"NM_021838",370.886768106009,0.567750609623492,0.239238923601112,2.37258722929741,0.017663991669796,0.0562794401257112
"NM_001191969",109.776369885658,-0.0605906971427232,0.275616743795724,-0.220110906823791,0.825784780689364,0.898307230131545
"NM_001100851",2333.51231527155,0.368604269783896,0.14183658838369,2.59873671576075,0.00935675076185426,0.0336854774759788
"NM_001106575",685.7836594467,-0.21245259455785,0.143677645284226,-1.47865590021412,0.13923230429801,0.267862215749442
"NM_001014186",632.484080577008,-0.27977398850744,0.153024841024642,-1.82834567269381,0.067497689298265,0.156418915073611
"NM_001135872",418.253225521689,0.249275890004006,0.160006909545265,1.55769994531285,0.119304393484659,0.239653483935032
"NM_001106577",1020.98557638074,0.915687698080972,0.275248424297127,3.32661494300847,0.000879077559325623,0.0049137522443786
"NM_057115",1947.36810341597,0.376975024794467,0.154073331073883,2.44662305821098,0.0144201561669152,0.0478447183206588
"NM_031561",147.148392954549,0.107743200314788,0.385855690647853,0.279202349125535,0.780089540956492,0.869028943562223
"NM_001106578",160.84590816998,-0.821659393965281,0.402906421217902,-2.04839961901674,0.0405208588447785,0.105943526544247
"NM_017310",52.8700405431748,0.975327420251171,0.283972225802111,3.42118972546886,0.000623478213334321,0.0037034153842282
"NM_001104633",183.081116661844,0.376210990938144,0.23700141565024,1.58753479862947,0.112391572063303,0.229138167715265
"NM_001047116",34.8992659158095,0.0614004036607454,0.341027383049808,0.180074340241354,0.857094206818339,0.916135759515052
"NM_001109345",2.41157966648318,-0.0555208264771,0.374151524343986,-0.151400461086009,0.879659825761492,0.930269057853984
"NM_012623",12213.9295015683,-2.09410024452379,0.409884626816417,-6.65731859384619,2.78868270508059e-11,1.25436041675586e-09
"NM_053693",428.979226674749,0.0409204299270615,0.144855017177462,0.282488461775679,0.777568992642187,0.86774823366471
"NM_133401",2600.40362553549,-2.19802074974423,0.268172577933866,-8.19636729349794,2.47760526185747e-16,3.02320556952183e-14
"NM_001191748",101.543235174315,-0.125379332989787,0.36608764499596,-0.342371350626883,0.732071446047831,0.83584107965047
"NM_001107846",24.6023686986048,0.631274760732646,0.399202916751963,1.5752522514668,0.115198230663277,0.233490670738256
"NM_001108617",264.666647977326,0.457394397145723,0.290693363019211,1.57355200296936,0.115591056948063,0.234104731504584
"NM_001037093",2151.58691567231,-0.0088670803953288,0.187572928618181,-0.0472739568620181,0.962294884282954,0.978850862249511
"NM_001134781",1061.38072682495,0.203471340824831,0.154164214040734,1.31982985666899,0.186891830814905,0.331871171911074
"NM_001191861",170.002723171528,-0.302454332749673,0.304413074580449,-0.993234394227259,0.320595740667543,0.485443319532241
"NM_053473",43.9195374010626,0.527664781858261,0.332961026344862,1.58037055190567,0.114022031370275,0.231909635508879
"NM_001004086",6918.22135613828,1.04202619264396,0.228079759828056,4.56873948941802,4.90666193388097e-06,6.03209135922987e-05
